Title, Career, Grading, Class Number, Type, Credits, GE, Status, Available Seats, Enrollment Cap, Enrolled, WaitCap, WaitList
['\n        MATH 264 - 01\xa0\xa0 Inverse Problems and Integral Geometry    ', 'Graduate', 'Student Option', '43363', 'Lecture', '5 units', '\xa0', ' Open', '13', '20', '7', '0', '0']
['\n        MATH 292 - 01\xa0\xa0 Seminar    ', 'Graduate', 'Student Option', '42119', 'Seminar', '0 units', '\xa0', ' Open', '19', '40', '21', '0', '0']
['\n        MERR 1 - 01\xa0\xa0 Academic Literacy and Ethos: Reading Ourselves, Reading the World    ', 'Undergraduate', 'Student Option', '43760', 'Seminar', '5 units', '\xa0', ' Open', '1', '30', '29', '0', '0']
['\n        MERR 85B - 01\xa0\xa0 Merrill Classroom Connection Field Study    ', 'Undergraduate', 'Pass/Not Pass', '42120', 'Field Studies', '3 units', 'PR-S', ' Open', '19', '40', '21', '0', '0']
['\n        MERR 85C - 01\xa0\xa0 Merrill Classroom Connection Field Study    ', 'Undergraduate', 'Pass/Not Pass', '42754', 'Field Studies', '2 units', 'PR-S', ' Open', '19', '40', '21', '0', '0']
['\n        MERR 90F - 01\xa0\xa0 Merrill Field Study Practicum    ', 'Undergraduate', 'Student Option', '43134', 'Field Studies', '2 units', 'PR-S', ' Closed', '0', '0', '15', '0', '0']
['\n        METX 119L - 01\xa0\xa0 Microbiology Laboratory    ', 'Undergraduate', 'Student Option', '41014', 'Laboratory', '5 units', 'PR-E', ' Closed', '0', '40', '40', '0', '0']
['\n        METX 125 - 01\xa0\xa0 Practicing Safe Science    ', 'Undergraduate', 'Student Option', '41762', 'Lecture', '2 units', '\xa0', ' Open', '1', '15', '14', '0', '0']
['\n        METX 135C - 01\xa0\xa0 Cadaver Dissection Laboratory    ', 'Undergraduate', 'Student Option', '43953', 'Laboratory', '2 units', '\xa0', ' Closed', '0', '16', '17', '0', '0']
['\n        METX 206A - 01\xa0\xa0 Advanced Microbiology    ', 'Graduate', 'Student Option', '42935', 'Lecture', '5 units', '\xa0', ' Open', '1', '8', '7', '0', '0']
['\n        METX 245A - 01\xa0\xa0 Scientific Communication in Microbiology and Environmental Toxicology A    ', 'Graduate', 'Student Option', '43372', 'Seminar', '5 units', '\xa0', ' Open', '3', '10', '7', '0', '0']
['\n        METX 281C - 01\xa0\xa0 Topics in Environmental Microbiology    ', 'Graduate', 'Student Option', '42719', 'Seminar', '2 units', '\xa0', ' Open', '3', '6', '3', '0', '0']
['\n        METX 281M - 01\xa0\xa0 Topics in Molecular Toxicology    ', 'Graduate', 'Student Option', '42825', 'Seminar', '2 units', '\xa0', ' Open', '5', '6', '1', '0', '0']
['\n        METX 281O - 01\xa0\xa0 Topics in Bacterial Pathogenesis    ', 'Graduate', 'Student Option', '41070', 'Seminar', '2 units', '\xa0', ' Open', '10', '15', '5', '0', '0']
['\n        METX 281S - 01\xa0\xa0 Cellular and Organismal Responses to Toxicants    ', 'Graduate', 'Student Option', '41084', 'Seminar', '2 units', '\xa0', ' Open', '3', '6', '3', '0', '0']
['\n        METX 281V - 01\xa0\xa0 Topics in Bacterial Pathogenesis and Innate Immunity    ', 'Graduate', 'Student Option', '42936', 'Seminar', '2 units', '\xa0', ' Open', '3', '6', '3', '0', '0']
['\n        METX 281Y - 01\xa0\xa0 Biofilms: Processes and Regulation    ', 'Graduate', 'Student Option', '41763', 'Seminar', '2 units', '\xa0', ' Closed', '0', '6', '6', '0', '0']
['\n        METX 292 - 01\xa0\xa0 Introductory Graduate Seminar    ', 'Graduate', 'Student Option', '41764', 'Seminar', '0 units', '\xa0', ' Open', '8', '30', '22', '0', '0']
['\n        MUSC 1C - 01\xa0\xa0 University Concert Choir    ', 'Undergraduate', 'Student Option', '42121', 'Studio', '2 units', 'PR-E', ' Open', '44', '70', '26', '0', '0']
['\n        MUSC 2 - 01\xa0\xa0 University Orchestra    ', 'Undergraduate', 'Student Option', '42122', 'Studio', '2 units', 'PR-E', ' Open', '36', '80', '44', '0', '0']
['\n        MUSC 3 - 01\xa0\xa0 Large Jazz Ensemble    ', 'Undergraduate', 'Student Option', '42123', 'Studio', '2 units', 'PR-C', ' Open', '19', '35', '16', '0', '0']
['\n        MUSC 5A - 01\xa0\xa0 West Javanese Gamelan Ensemble: Beginning    ', 'Undergraduate', 'Student Option', '42124', 'Studio', '2 units', 'PR-C', ' Closed', '0', '0', '58', '0', '0']
['\n        MUSC 5A - 02\xa0\xa0 West Javanese Gamelan Ensemble: Beginning    ', 'Undergraduate', 'Student Option', '42125', 'Studio', '2 units', 'PR-C', ' Closed', '0', '0', '55', '0', '0']
['\n        MUSC 5A - 03\xa0\xa0 West Javanese Gamelan Ensemble: Beginning    ', 'Undergraduate', 'Student Option', '42126', 'Studio', '2 units', 'PR-C', ' Closed', '0', '0', '60', '0', '0']
['\n        MUSC 5B - 01\xa0\xa0 West Javanese Gamelan Ensemble: Intermediate    ', 'Undergraduate', 'Student Option', '42127', 'Studio', '2 units', 'PR-C', ' Open', '9', '45', '36', '0', '0']
['\n        MUSC 5C - 01\xa0\xa0 West Javanese Gamelan Ensemble: Advanced    ', 'Undergraduate', 'Student Option', '42128', 'Studio', '2 units', 'PR-C', ' Open', '9', '20', '11', '0', '0']
['\n        MUSC 8A - 01\xa0\xa0 Beginning Balinese Gamelan    ', 'Undergraduate', 'Student Option', '42129', 'Studio', '2 units', 'PR-C', ' Open', '5', '25', '20', '0', '0']
['\n        MUSC 8B - 01\xa0\xa0 Advanced Balinese Gamelan    ', 'Undergraduate', 'Student Option', '43258', 'Studio', '2 units', 'PR-C', ' Open', '13', '25', '12', '0', '0']
['\n        MUSC 9 - 01\xa0\xa0 Wind Ensemble    ', 'Undergraduate', 'Student Option', '42130', 'Studio', '2 units', 'PR-C', ' Open', '26', '60', '34', '0', '0']
['\n        MUSC 10 - 01\xa0\xa0 Eurasian Ensemble    ', 'Undergraduate', 'Student Option', '42800', 'Studio', '2 units', 'PR-C', ' Open', '8', '20', '12', '0', '0']
['\n        MUSC 12 - 01\xa0\xa0 Mariachi Ensemble    ', 'Undergraduate', 'Student Option', '43344', 'Studio', '2 units', 'PR-C', ' Open', '14', '25', '11', '0', '0']
['\n        MUSC 12B - 01\xa0\xa0 Mexican Folklorico Music and Dance    ', 'Undergraduate', 'Student Option', '43359', 'Studio', '2 units', 'PR-C', ' Open', '37', '60', '23', '0', '0']
['\n        MUSC 12B - 01\xa0\xa0 Mexican Folklorico Music and Dance    ', 'Undergraduate', 'Student Option', '43359', 'Studio', '2 units', 'PR-C', ' Open', '37', '60', '23', '0', '0']
['\n        MUSC 12B - 01\xa0\xa0 Mexican Folklorico Music and Dance    ', 'Undergraduate', 'Student Option', '43359', 'Studio', '2 units', 'PR-C', ' Open', '37', '60', '23', '0', '0']
['\n        MUSC 30B - 01\xa0\xa0 Theory, Literature, and Musicianship    ', 'Undergraduate', 'Student Option', '42131', 'Lecture', '5 units', '\xa0', ' Open', '23', '45', '22', '0', '0']
['\n        MUSC 51 - 01\xa0\xa0 Vocal Repertoire Class    ', 'Undergraduate', 'Student Option', '42132', 'Studio', '2 units', '\xa0', ' Open', '21', '40', '19', '0', '0']
['\n        MUSC 55 - 01\xa0\xa0 Rhythms of North India    ', 'Undergraduate', 'Student Option', '43345', 'Studio', '2 units', 'PR-C', ' Closed', '0', '50', '56', '0', '0']
['\n        MUSC 60 - 01\xa0\xa0 Fundamental Keyboard Skills    ', 'Undergraduate', 'Student Option', '42133', 'Studio', '2 units', '\xa0', ' Open', '5', '10', '5', '0', '0']
['\n        MUSC 60 - 02\xa0\xa0 Fundamental Keyboard Skills    ', 'Undergraduate', 'Student Option', '42134', 'Studio', '2 units', '\xa0', ' Open', '6', '10', '4', '0', '0']
['\n        MUSC 60 - 03\xa0\xa0 Fundamental Keyboard Skills    ', 'Undergraduate', 'Student Option', '42135', 'Studio', '2 units', '\xa0', ' Open', '6', '10', '4', '0', '0']
['\n        MUSC 60 - 04\xa0\xa0 Fundamental Keyboard Skills    ', 'Undergraduate', 'Student Option', '42136', 'Studio', '2 units', '\xa0', ' Open', '7', '10', '3', '0', '0']
['\n        MUSC 80H - 01\xa0\xa0 The Hollywood Musical    ', 'Undergraduate', 'Student Option', '42769', 'Lecture', '5 units', 'IM', ' Open', '168', '350', '182', '0', '0']
['\n        MUSC 80L - 01\xa0\xa0 Artificial Intelligence and Music    ', 'Undergraduate', 'Student Option', '42138', 'Lecture', '5 units', 'MF', ' Open', '202', '350', '148', '0', '0']
['\n        MUSC 80P - 01\xa0\xa0 Popular Music in the United States    ', 'Undergraduate', 'Student Option', '42137', 'Lecture', '5 units', 'ER', ' Closed', '0', '0', '327', '0', '0']
['\n        MUSC 80U - 01\xa0\xa0 Physics and Psychophysics of Music    ', 'Undergraduate', 'Student Option', '43317', 'Lecture', '5 units', 'MF', ' Open', '26', '100', '74', '0', '0']
['\n        MUSC 81A - 01\xa0\xa0 Survey of Rap and Hip Hop Music    ', 'Undergraduate', 'Student Option', '43294', 'Lecture', '5 units', 'ER', ' Closed', '0', '376', '381', '0', '0']
['\n        MUSC 81J - 01\xa0\xa0 Jazz Mirror of Global Interconnection    ', 'Undergraduate', 'Student Option', '43356', 'Lecture', '5 units', 'CC', ' Open', '316', '350', '34', '0', '0']
['\n        MUSC 81T - 01\xa0\xa0 Fundamentals of Music Technology    ', 'Undergraduate', 'Student Option', '43788', 'Studio', '2 units', '\xa0', ' Open', '5', '50', '45', '0', '0']
['\n        MUSC 101A - 01\xa0\xa0 History of Western Art Music (Medieval, Renaissance, and Baroque)    ', 'Undergraduate', 'Student Option', '42140', 'Lecture', '5 units', '\xa0', ' Open', '25', '45', '20', '0', '0']
['\n        MUSC 102 - 01\xa0\xa0 University Orchestra    ', 'Undergraduate', 'Student Option', '42657', 'Studio', '2 units', '\xa0', ' Open', '3', '4', '1', '0', '0']
['\n        MUSC 103 - 01\xa0\xa0 University Concert Choir    ', 'Undergraduate', 'Student Option', '42770', 'Studio', '2 units', '\xa0', ' Closed', '0', '3', '4', '0', '0']
['\n        MUSC 105A - 01\xa0\xa0 Music of the United States    ', 'Undergraduate', 'Student Option', '43022', 'Lecture', '5 units', '\xa0', ' Open', '18', '25', '7', '0', '0']
['\n        MUSC 105M - 01\xa0\xa0 Solo Song: from Monophony to Monody    ', 'Undergraduate', 'Student Option', '43147', 'Lecture', '5 units', '\xa0', ' Open', '19', '25', '6', '0', '0']
['\n        MUSC 120 - 01\xa0\xa0 Seminar in Music Composition    ', 'Undergraduate', 'Student Option', '42141', 'Seminar', '5 units', '\xa0', ' Open', '7', '20', '13', '0', '0']
['\n        MUSC 123 - 01\xa0\xa0 Electronic Sound Synthesis    ', 'Undergraduate', 'Student Option', '42139', 'Studio', '5 units', '\xa0', ' Closed', '0', '25', '25', '0', '0']
['\n        MUSC 150I - 01\xa0\xa0 Special Topics in Music Theory: Hindustani Music    ', 'Undergraduate', 'Student Option', '43607', 'Lecture', '5 units', 'CC', ' Open', '13', '20', '7', '0', '0']
['\n        MUSC 158 - 01\xa0\xa0 South African Music Ensemble    ', 'Undergraduate', 'Student Option', '43221', 'Studio', '2 units', '\xa0', ' Open', '15', '15', '0', '0', '0']
['\n        MUSC 159A - 01\xa0\xa0 Opera Workshop    ', 'Undergraduate', 'Student Option', '42142', 'Studio', '2 units', '\xa0', ' Open', '27', '40', '13', '0', '0']
['\n        MUSC 159A - 02\xa0\xa0 Opera Workshop    ', 'Undergraduate', 'Student Option', '42143', 'Studio', '2 units', '\xa0', ' Open', '30', '40', '10', '0', '0']
['\n        MUSC 163 - 01\xa0\xa0 Early Music Ensemble    ', 'Undergraduate', 'Student Option', '42144', 'Studio', '2 units', 'PR-C', ' Open', '16', '20', '4', '0', '0']
['\n        MUSC 164 - 01\xa0\xa0 Jazz Ensembles    ', 'Undergraduate', 'Student Option', '42145', 'Studio', '2 units', '\xa0', ' Open', '6', '20', '14', '0', '0']
['\n        MUSC 165 - 26\xa0\xa0 Chamber Music Workshop    ', 'Undergraduate', 'Student Option', '40775', 'Studio Indep Study', '2 units', '\xa0', ' Open', '996', '999', '3', '0', '0']
['\n        MUSC 166 - 01\xa0\xa0 Chamber Singers    ', 'Undergraduate', 'Student Option', '42146', 'Studio', '2 units', 'PR-C', ' Open', '13', '25', '12', '0', '0']
['\n        MUSC 167 - 01\xa0\xa0 Workshop in Electronic Music    ', 'Undergraduate', 'Student Option', '42147', 'Studio', '2 units', '\xa0', ' Open', '3', '25', '22', '0', '0']
['\n        MUSC 168 - 01\xa0\xa0 Experimental Music Ensemble    ', 'Undergraduate', 'Student Option', '42148', 'Studio', '2 units', '\xa0', ' Open', '19', '25', '6', '0', '0']
['\n        MUSC 175 - 01\xa0\xa0 Jazz Theory II    ', 'Undergraduate', 'Student Option', '42664', 'Lecture', '5 units', '\xa0', ' Open', '2', '10', '8', '0', '0']
['\n        MUSC 200 - 01\xa0\xa0 Introduction to Research Methods    ', 'Graduate', 'Student Option', '43608', 'Seminar', '5 units', '\xa0', ' Open', '8', '15', '7', '0', '0']
['\n        MUSC 203E - 01\xa0\xa0 Performance Practice in the Romantic Period    ', 'Graduate', 'Student Option', '43974', 'Seminar', '5 units', '\xa0', ' Open', '2', '8', '6', '0', '0']
['\n        MUSC 203G - 01\xa0\xa0 Concepts, Issues, and the Practice of Ethnomusicology    ', 'Graduate', 'Student Option', '42149', 'Seminar', '5 units', '\xa0', ' Open', '12', '15', '3', '0', '0']
['\n        MUSC 204 - 01\xa0\xa0 Pedagogy of Music    ', 'Graduate', 'Student Option', '43823', 'Seminar', '2 units', '\xa0', ' Open', '1', '7', '6', '0', '0']
['\n        MUSC 206A - 01\xa0\xa0 World Music Composition    ', 'Graduate', 'Student Option', '42744', 'Seminar', '5 units', '\xa0', ' Open', '10', '15', '5', '0', '0']
['\n        MUSC 252 - 01\xa0\xa0 Current Issues Colloquium    ', 'Graduate', 'Student Option', '42692', 'Seminar', '0 units', '\xa0', ' Open', '11', '25', '14', '0', '0']
['\n        MUSC 267 - 01\xa0\xa0 Workshop in Computer Music and Visualization    ', 'Graduate', 'Student Option', '42857', 'Studio', '2 units', '\xa0', ' Open', '5', '8', '3', '0', '0']
['\n        OAKS 1 - 01\xa0\xa0 Academic Literacy and Ethos: Communicating Diversity for a Just Society    ', 'Undergraduate', 'Student Option', '43799', 'Seminar', '5 units', '\xa0', ' Closed', '0', '27', '27', '0', '0']
['\n        OAKS 3L - 01\xa0\xa0 Precalculus Academy Lab    ', 'Undergraduate', 'Student Option', '43321', 'Laboratory', '2 units', '\xa0', ' Closed', '0', '40', '40', '0', '0']
['\n        OAKS 10 - 01\xa0\xa0 Academic Success    ', 'Undergraduate', 'Student Option', '42150', 'Seminar', '2 units', '\xa0', ' Closed', '0', '25', '33', '0', '0']
['\n        OAKS 47 - 01\xa0\xa0 Building an Inner Sanctuary    ', 'Undergraduate', 'Student Option', '43936', 'Seminar', '2 units', '\xa0', ' Open', '5', '25', '20', '0', '0']
['\n        OAKS 75 - 01\xa0\xa0 Oakes Student Development and Leadership Theory    ', 'Undergraduate', 'Student Option', '43755', 'Seminar', '2 units', '\xa0', ' Closed', '0', '0', '0', '0', '0']
['\n        OAKS 151A - 01\xa0\xa0 Corre la Voz: Community Literacies and Power Seminar    ', 'Undergraduate', 'Student Option', '43069', 'Seminar', '2 units', '\xa0', ' Open', '22', '25', '3', '0', '0']
['\n        OAKS 151B - 01\xa0\xa0 Community Literacies Field Study    ', 'Undergraduate', 'Student Option', '43070', 'Field Studies', '3 units', 'PR-S', ' Open', '14', '25', '11', '0', '0']
['\n        OAKS 153 - 01\xa0\xa0 Community Mapping    ', 'Undergraduate', 'Student Option', '43148', 'Seminar', '5 units', 'PR-S', ' Closed', '0', '0', '22', '0', '0']
['\n        OCEA 1 - 01\xa0\xa0 The Oceans    ', 'Undergraduate', 'Student Option', '42151', 'Lecture', '5 units', 'SI', ' Open', '3', '175', '172', '0', '0']
['\n        OCEA 80B - 01\xa0\xa0 Our Changing Planet    ', 'Undergraduate', 'Student Option', '42152', 'Lecture', '5 units', 'PE-E', ' Open', '102', '144', '42', '0', '0']
['\n        OCEA 90 - 01\xa0\xa0 Fundamentals of Climate    ', 'Undergraduate', 'Student Option', '43125', 'Lecture', '5 units', 'SR', ' Open', '4', '224', '220', '0', '0']
['\n        OCEA 100 - 01\xa0\xa0 Physical Oceanography    ', 'Undergraduate', 'Student Option', '43376', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '0', '0', '0']
['\n        OCEA 101 - 01\xa0\xa0 The Marine Environment    ', 'Undergraduate', 'Student Option', '42153', 'Lecture', '5 units', '\xa0', ' Open', '25', '90', '65', '0', '0']
['\n        OCEA 122 - 01\xa0\xa0 Chemical Oceanography    ', 'Undergraduate', 'Student Option', '43761', 'Lecture', '5 units', '\xa0', ' Open', '10', '20', '10', '0', '0']
['\n        OCEA 220 - 01\xa0\xa0 Chemical Oceanography    ', 'Graduate', 'Student Option', '42158', 'Lecture', '5 units', '\xa0', ' Open', '6', '25', '19', '0', '0']
['\n        OCEA 260 - 01\xa0\xa0 Introductory Data Analysis in the Ocean and Earth Sciences    ', 'Graduate', 'Student Option', '42612', 'Lecture', '5 units', '\xa0', ' Open', '15', '30', '15', '0', '0']
['\n        OCEA 290B - 01\xa0\xa0 Topics in Biological Oceanography    ', 'Graduate', 'Student Option', '42161', 'Seminar', '5 units', '\xa0', ' Open', '5', '10', '5', '0', '0']
['\n        OCEA 290C - 01\xa0\xa0 Topics in Marine Geochemistry    ', 'Graduate', 'Student Option', '43601', 'Seminar', '5 units', '\xa0', ' Open', '7', '10', '3', '0', '0']
['\n        OCEA 292 - 01\xa0\xa0 Seminar    ', 'Graduate', 'Student Option', '42162', 'Seminar', '0 units', '\xa0', ' Open', '10', '50', '40', '0', '0']
['\n        PBS 101 - 01\xa0\xa0 Cal Teach: Pedagogy for Learning Assistants    ', 'Undergraduate', 'Student Option', '43946', 'Seminar', '2 units', '\xa0', ' Closed', '0', '15', '15', '0', '0']
['\n        PHIL 9 - 01\xa0\xa0 Introduction to Logic    ', 'Undergraduate', 'Student Option', '42163', 'Lecture', '5 units', 'MF', ' Open', '7', '200', '193', '0', '0']
['\n        PHIL 11 - 01\xa0\xa0 Introduction to Philosophy    ', 'Undergraduate', 'Student Option', '42170', 'Lecture', '5 units', 'TA', ' Closed', '0', '224', '226', '0', '0']
['\n        PHIL 22 - 01\xa0\xa0 Introduction to Ethical Theory    ', 'Undergraduate', 'Student Option', '42176', 'Lecture', '5 units', 'CC', ' Open', '69', '410', '341', '0', '0']
['\n        PHIL 100B - 01\xa0\xa0 The Rationalists    ', 'Undergraduate', 'Student Option', '42193', 'Lecture', '5 units', '\xa0', ' Closed', '0', '70', '71', '0', '0']
['\n        PHIL 125 - 01\xa0\xa0 Philosophy of Science    ', 'Undergraduate', 'Student Option', '42198', 'Lecture', '5 units', '\xa0', ' Closed', '0', '0', '0', '0', '0']
['\n        PHIL 126 - 01\xa0\xa0 Philosophy of Social Sciences    ', 'Undergraduate', 'Student Option', '44164', 'Lecture', '5 units', '\xa0', ' Open', '1', '45', '44', '0', '0']
['\n        PHIL 135 - 01\xa0\xa0 Philosophy of Psychology    ', 'Undergraduate', 'Student Option', '42199', 'Lecture', '5 units', '\xa0', ' Open', '2', '40', '38', '0', '0']
['\n        PHIL 144 - 01\xa0\xa0 Topics in Social and Political Philosophy    ', 'Undergraduate', 'Student Option', '42200', 'Lecture', '5 units', '\xa0', ' Closed', '0', '40', '40', '0', '0']
['\n        PHIL 152 - 01\xa0\xa0 Aesthetics    ', 'Undergraduate', 'Student Option', '42201', 'Lecture', '5 units', '\xa0', ' Open', '1', '40', '39', '0', '0']
['\n        PHIL 190 - 01\xa0\xa0 Senior Seminar    ', 'Undergraduate', 'Student Option', '43053', 'Seminar', '5 units', '\xa0', ' Open', '16', '20', '4', '0', '0']
['\n        PHIL 190 - 02\xa0\xa0 Senior Seminar    ', 'Undergraduate', 'Student Option', '43589', 'Seminar', '5 units', '\xa0', ' Closed', '0', '20', '20', '0', '0']
